Year,Date,RoundID,Stage,MatchID,Country,City,Stadium,Home_Team_Name,Home_Team_Initials,Half_Time_Home_Goals,Home_Team_Goals,Away_Team_Name,Away_Team_Initials,Half_Time_Away_Goals,Away_Team_Goals,Half_Time_Goals,Goals,Outcome_Of_The_Match,Win_Conditions,Attendance,Referee,Assistant_1,Assistant_2
1930,13-07-1930,201,Group 1,1096,France,Montevideo ,Pocitos,France,FRA,3,4,Mexico,MEX,0,1,3,5,Home_Team_Win, ,4444,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA)
1930,13-07-1930,201,Group 4,1090,USA,Montevideo ,Parque Central,USA,USA,2,3,Belgium,BEL,0,0,2,3,Home_Team_Win, ,18346,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI)
1930,14-07-1930,201,Group 2,1093,Yugoslavia,Montevideo ,Parque Central,Yugoslavia,YUG,2,2,Brazil,BRA,0,1,2,3,Home_Team_Win, ,24059,TEJADA Anibal (URU),VALLARINO Ricardo (URU),BALWAY Thomas (FRA)
1930,14-07-1930,201,Group 3,1098,Romania,Montevideo ,Pocitos,Romania,ROU,1,3,Peru,PER,0,1,1,4,Home_Team_Win, ,2549,WARNKEN Alberto (CHI),LANGENUS Jean (BEL),MATEUCCI Francisco (URU)
1930,15-07-1930,201,Group 1,1085,Argentina,Montevideo ,Parque Central,Argentina,ARG,0,1,France,FRA,0,0,0,1,Home_Team_Win, ,23409,REGO Gilberto (BRA),SAUCEDO Ulises (BOL),RADULESCU Constantin (ROU)
1930,16-07-1930,201,Group 1,1095,Chile,Montevideo ,Parque Central,Chile,CHI,1,3,Mexico,MEX,0,0,1,3,Home_Team_Win, ,9249,CRISTOPHE Henry (BEL),APHESTEGUY Martin (URU),LANGENUS Jean (BEL)
1930,17-07-1930,201,Group 2,1092,Yugoslavia,Montevideo ,Parque Central,Yugoslavia,YUG,0,4,Bolivia,BOL,0,0,0,4,Home_Team_Win, ,18306,MATEUCCI Francisco (URU),LOMBARDI Domingo (URU),WARNKEN Alberto (CHI)
1930,17-07-1930,201,Group 4,1097,USA,Montevideo ,Parque Central,USA,USA,2,3,Paraguay,PAR,0,0,2,3,Home_Team_Win, ,18306,MACIAS Jose (ARG),APHESTEGUY Martin (URU),TEJADA Anibal (URU)
1930,18-07-1930,201,Group 3,1099,Uruguay,Montevideo ,Estadio Centenario,Uruguay,URU,0,1,Peru,PER,0,0,0,1,Home_Team_Win, ,57735,LANGENUS Jean (BEL),BALWAY Thomas (FRA),CRISTOPHE Henry (BEL)
1930,19-07-1930,201,Group 1,1094,Chile,Montevideo ,Estadio Centenario,Chile,CHI,0,1,France,FRA,0,0,0,1,Home_Team_Win, ,2000,TEJADA Anibal (URU),LOMBARDI Domingo (URU),REGO Gilberto (BRA)
1930,19-07-1930,201,Group 1,1086,Argentina,Montevideo ,Estadio Centenario,Argentina,ARG,3,6,Mexico,MEX,1,3,4,9,Home_Team_Win, ,42100,SAUCEDO Ulises (BOL),ALONSO Gualberto (URU),RADULESCU Constantin (ROU)
1930,20-07-1930,201,Group 2,1091,Brazil,Montevideo ,Estadio Centenario,Brazil,BRA,1,4,Bolivia,BOL,0,0,1,4,Home_Team_Win, ,25466,BALWAY Thomas (FRA),MATEUCCI Francisco (URU),VALLEJO Gaspar (MEX)
1930,20-07-1930,201,Group 4,1089,Paraguay,Montevideo ,Estadio Centenario,Paraguay,PAR,1,1,Belgium,BEL,0,0,1,1,Home_Team_Win, ,12000,VALLARINO Ricardo (URU),MACIAS Jose (ARG),LOMBARDI Domingo (URU)
1930,21-07-1930,201,Group 3,1100,Uruguay,Montevideo ,Estadio Centenario,Uruguay,URU,4,4,Romania,ROU,0,0,4,4,Home_Team_Win, ,70022,REGO Gilberto (BRA),WARNKEN Alberto (CHI),SAUCEDO Ulises (BOL)
1930,22-07-1930,201,Group 1,1084,Argentina,Montevideo ,Estadio Centenario,Argentina,ARG,2,3,Chile,CHI,1,1,3,4,Home_Team_Win, ,41459,LANGENUS Jean (BEL),CRISTOPHE Henry (BEL),SAUCEDO Ulises (BOL)
1930,26-07-1930,202,Semi-finals,1088,Argentina,Montevideo ,Estadio Centenario,Argentina,ARG,1,6,USA,USA,0,1,1,7,Home_Team_Win, ,72886,LANGENUS Jean (BEL),VALLEJO Gaspar (MEX),WARNKEN Alberto (CHI)
1930,27-07-1930,202,Semi-finals,1101,Uruguay,Montevideo ,Estadio Centenario,Uruguay,URU,3,6,Yugoslavia,YUG,1,1,4,7,Home_Team_Win, ,79867,REGO Gilberto (BRA),SAUCEDO Ulises (BOL),BALWAY Thomas (FRA)
1930,30-07-1930,405,Final,1087,Uruguay,Montevideo ,Estadio Centenario,Uruguay,URU,1,4,Argentina,ARG,2,2,3,6,Home_Team_Win, ,68346,LANGENUS Jean (BEL),SAUCEDO Ulises (BOL),CRISTOPHE Henry (BEL)
1934,27-05-1934,204,Preliminary round,1104,Austria,Turin ,Stadio Benito Mussolini,Austria,AUT,0,3,France,FRA,0,2,0,5,Home_Team_Win,Austria win after extra time ,16000,VAN MOORSEL Johannes (NED),CAIRONI Camillo (ITA),BAERT Louis (BEL)
1934,27-05-1934,204,Preliminary round,1119,Hungary,Naples ,Giorgio Ascarelli,Hungary,HUN,2,4,Egypt,EGY,2,2,4,6,Home_Team_Win, ,9000,BARLASSINA Rinaldo (ITA),DATTILO Generoso (ITA),SASSI Otello (ITA)
1934,27-05-1934,204,Preliminary round,1133,Switzerland,Milan ,San Siro,Switzerland,SUI,2,3,Netherlands,NED,1,2,3,5,Home_Team_Win, ,33000,EKLIND Ivan (SWE),BERANEK Alois (AUT),BONIVENTO Ferruccio (ITA)
1934,27-05-1934,204,Preliminary round,1102,Sweden,Bologna ,Littorale,Sweden,SWE,1,3,Argentina,ARG,1,2,2,5,Home_Team_Win, ,14000,BRAUN Eugen (AUT),CARRARO Albino (ITA),TURBIANI Giuseppe (ITA)
1934,27-05-1934,204,Preliminary round,1108,Germany,Florence ,Giovanni Berta,Germany,GER,1,5,Belgium,BEL,2,2,3,7,Home_Team_Win, ,8000,MATTEA Francesco (ITA),MELANDRI Ermenegildo (ITA),BAERT Jacques (FRA)
1934,27-05-1934,204,Preliminary round,1111,Spain,Genoa ,Luigi Ferraris,Spain,ESP,3,3,Brazil,BRA,0,1,3,4,Home_Team_Win, ,21000,BIRLEM Alfred (GER),CARMINATI Ettore (ITA),IVANCSICS Mihaly (HUN)
1934,27-05-1934,204,Preliminary round,1135,Italy,Rome ,Nazionale PNF,Italy,ITA,3,7,USA,USA,0,1,3,8,Home_Team_Win, ,25000,MERCET Rene (SUI),ESCARTIN Pedro (ESP),ZENISEK Bohumil (TCH)
1934,27-05-1934,204,Preliminary round,1141,Czechoslovakia,Trieste ,Littorio,Czechoslovakia,TCH,0,2,Romania,ROU,1,1,1,3,Home_Team_Win, ,9000,LANGENUS Jean (BEL),SCARPI Giuseppe (ITA),SCORZONI Raffaele (ITA)
1934,31-05-1934,418,Quarter-finals,1143,Czechoslovakia,Turin ,Stadio Benito Mussolini,Czechoslovakia,TCH,1,3,Switzerland,SUI,1,2,2,5,Home_Team_Win, ,12000,BERANEK Alois (AUT),MOHAMED Youssuf (EGY),BAERT Jacques (FRA)
1934,31-05-1934,418,Quarter-finals,1129,Germany,Milan ,San Siro,Germany,GER,0,2,Sweden,SWE,0,1,0,3,Home_Team_Win, ,3000,BARLASSINA Rinaldo (ITA),MERCET Rene (SUI),VAN MOORSEL Johannes (NED)
1934,31-05-1934,418,Quarter-finals,1122,Italy,Florence ,Giovanni Berta,Italy,ITA,0,1,Spain,ESP,0,1,0,2,DRAW, ,35000,BAERT Louis (BEL),ZENISEK Bohumil (TCH),IVANCSICS Mihaly (HUN)
1934,31-05-1934,418,Quarter-finals,1106,Austria,Bologna ,Littorale,Austria,AUT,1,2,Hungary,HUN,0,1,1,3,Home_Team_Win, ,23000,MATTEA Francesco (ITA),ESCARTIN Pedro (ESP),BIRLEM Alfred (GER)
1934,01-06-1934,418,Quarter-finals,1123,Italy,Florence ,Giovanni Berta,Italy,ITA,1,1,Spain,ESP,0,0,1,1,Home_Team_Win, ,43000,MERCET Rene (SUI),IVANCSICS Mihaly (HUN),ZENISEK Bohumil (TCH)
1934,03-06-1934,3492,Semi-finals,1107,Italy,Milan ,San Siro,Italy,ITA,1,1,Austria,AUT,0,0,1,1,Home_Team_Win, ,35000,EKLIND Ivan (SWE),BAERT Louis (BEL),ZENISEK Bohumil (TCH)
1934,03-06-1934,3492,Semi-finals,1130,Czechoslovakia,Rome ,Nazionale PNF,Czechoslovakia,TCH,1,3,Germany,GER,0,1,1,4,Home_Team_Win, ,15000,BARLASSINA Rinaldo (ITA),BERANEK Alois (AUT),ESCARTIN Pedro (ESP)
1934,07-06-1934,3491,Match for third place,1105,Germany,Naples ,Giorgio Ascarelli,Germany,GER,3,3,Austria,AUT,1,2,4,5,Home_Team_Win, ,7000,CARRARO Albino (ITA),CAIRONI Camillo (ITA),ESCARTIN Pedro (ESP)
1934,10-06-1934,3490,Final,1134,Italy,Rome ,Nazionale PNF,Italy,ITA,0,2,Czechoslovakia,TCH,0,1,0,3,Home_Team_Win,Italy win after extra time ,55000,EKLIND Ivan (SWE),BAERT Louis (BEL),IVANCSICS Mihaly (HUN)
1938,04-06-1938,206,First round,1165,Switzerland,Paris ,Parc des Princes,Switzerland,SUI,0,1,Germany,GER,0,1,0,2,DRAW, ,27152,LANGENUS Jean (BEL),MARENCO Paul (FRA),VAN MOORSEL Johannes (NED)
1938,05-06-1938,206,First round,1173,Hungary,Reims ,Velodrome Municipale,Hungary,HUN,4,6,Dutch East Indies,INH,0,0,4,6,Home_Team_Win, ,9000,CONRIE Roger (FRA),DE LA SALLE Charles (FRA),WEINGARTNER Karl (AUT)
1938,05-06-1938,206,First round,1146,France,Colombes ,Stade Olympique,France,FRA,2,3,Belgium,BEL,1,1,3,4,Home_Team_Win, ,30454,WUETHRICH Hans (SUI),KRIST Gustav (TCH),BIRLEM Alfred (GER)
1938,05-06-1938,206,First round,1156,Cuba,Toulouse ,Stade Municipal,Cuba,CUB,0,3,Romania,ROU,0,3,0,6,DRAW, ,7000,SCARPI Giuseppe (ITA),VALPREDE Ferdinand (FRA),MERKCX Jean (FRA)
1938,05-06-1938,206,First round,1179,Italy,Marseilles ,Stade V�lodrome,Italy,ITA,0,2,Norway,NOR,0,1,0,3,Home_Team_Win,Italy win after extra time ,19000,BERANEK Alois (AUT),BOUTOURE D. (FRA),TREHOU D. (FRA)
1938,05-06-1938,206,First round,1150,Brazil,Strasbourg ,Stade de la Meinau,Brazil,BRA,0,6,Poland,POL,0,5,0,11,Home_Team_Win,Brazil win after extra time ,13452,EKLIND Ivan (SWE),POISSANT Louis (FRA),KISSENBERGER Ernest (FRA)
1938,05-06-1938,206,First round,1172,Czechoslovakia,Le Havre ,Cavee Verte,Czechoslovakia,TCH,0,3,Netherlands,NED,0,0,0,3,Home_Team_Win,Czechoslovakia win after extra time ,11000,LECLERCQ Lucien (FRA),OLIVE D. (FRA),SDEZ Victor (FRA)
1938,09-06-1938,206,First round,1157,Cuba,Toulouse ,Stade Municipal,Cuba,CUB,0,2,Romania,ROU,1,1,1,3,Home_Team_Win, ,8000,BIRLEM Alfred (GER),CAPDEVILLE Pierre (FRA),MARENCO Paul (FRA)
1938,09-06-1938,206,First round,1166,Switzerland,Paris ,Parc des Princes,Switzerland,SUI,1,4,Germany,GER,2,2,3,6,Home_Team_Win, ,20025,EKLIND Ivan (SWE),BAERT Louis (BEL),VAN MOORSEL Johannes (NED)
1938,12-06-1938,429,Quarter-finals,1152,Brazil,Bordeaux ,Stade du Parc Lescure,Brazil,BRA,0,1,Czechoslovakia,TCH,0,1,0,2,DRAW, ,22021,VON HERTZKA Pal (HUN),SCARPI Giuseppe (ITA),DE LA SALLE Charles (FRA)
1938,12-06-1938,429,Quarter-finals,1175,Hungary,Lille ,Victor Boucquey,Hungary,HUN,1,2,Switzerland,SUI,0,0,1,2,Home_Team_Win, ,15000,BARLASSINA Rinaldo (ITA),BERANEK Alois (AUT),BOUTOURE D. (FRA)
1938,12-06-1938,429,Quarter-finals,1158,Sweden,Antibes ,Fort Carree,Sweden,SWE,4,8,Cuba,CUB,0,0,4,8,Home_Team_Win, ,7000,KRIST Gustav (TCH),WEINGARTNER Karl (AUT),SDEZ Victor (FRA)
1938,12-06-1938,429,Quarter-finals,1164,Italy,Colombes ,Stade Olympique,Italy,ITA,1,3,France,FRA,1,1,2,4,Home_Team_Win, ,58455,BAERT Louis (BEL),WUETHRICH Hans (SUI),EKLIND Ivan (SWE)
1938,14-06-1938,429,Quarter-finals,1153,Brazil,Bordeaux ,Stade du Parc Lescure,Brazil,BRA,0,2,Czechoslovakia,TCH,1,1,1,3,Home_Team_Win, ,18141,CAPDEVILLE Georges (FRA),MARENCO Paul (FRA),KISSENBERGER Ernest (FRA)
1938,16-06-1938,3489,Semi-finals,1176,Hungary,Paris ,Parc des Princes,Hungary,HUN,3,5,Sweden,SWE,1,1,4,6,Home_Team_Win, ,20000,LECLERCQ Lucien (FRA),VAN MOORSEL Johannes (NED),SCARPI Giuseppe (ITA)
1938,16-06-1938,3489,Semi-finals,1149,Italy,Marseilles ,Stade V�lodrome,Italy,ITA,0,2,Brazil,BRA,0,1,0,3,Home_Team_Win, ,33000,WUETHRICH Hans (SUI),BERANEK Alois (AUT),MARENCO Paul (FRA)
1938,19-06-1938,3488,Match for third place,1151,Brazil,Bordeaux ,Stade du Parc Lescure,Brazil,BRA,1,4,Sweden,SWE,2,2,3,6,Home_Team_Win, ,12000,LANGENUS Jean (BEL),OLIVE D. (FRA),VALPREDE Ferdinand (FRA)
1938,19-06-1938,3487,Final,1174,Italy,Colombes ,Stade Olympique,Italy,ITA,3,4,Hungary,HUN,1,2,4,6,Home_Team_Win, ,45000,CAPDEVILLE Georges (FRA),WUETHRICH Hans (SUI),KRIST Gustav (TCH)
1950,24-06-1950,208,Group 1,1187,Brazil,Rio De Janeiro ,Maracan� - Est�dio Jornalista M�rio Filho,Brazil,BRA,1,4,Mexico,MEX,0,0,1,4,Home_Team_Win, ,81649,READER George (ENG),GRIFFITHS Benjamin (WAL),MITCHELL George (SCO)
1950,25-06-1950,208,Group 2,1192,England,Rio De Janeiro ,Maracan� - Est�dio Jornalista M�rio Filho,England,ENG,1,2,Chile,CHI,0,0,1,2,Home_Team_Win, ,29703,VAN DER MEER Karel (NED),GARDELLI Mario (BRA),DAHLNER Gunnar (SWE)
1950,25-06-1950,208,Group 2,1208,Spain,Curitiba ,Durival de Brito,Spain,ESP,0,3,USA,USA,1,1,1,4,Home_Team_Win, ,9511,VIANA Mario (BRA),DA COSTA VIEIRA Jose (POR),DE LA SALLE Charles (FRA)
1950,25-06-1950,208,Group 3,1219,Sweden,Sao Paulo ,Pacaembu,Sweden,SWE,2,3,Italy,ITA,1,2,3,5,Home_Team_Win, ,36502,LUTZ Jean (SUI),BERANEK Alois (AUT),TEJADA Carlos (MEX)
1950,25-06-1950,208,Group 1,1230,Yugoslavia,Belo Horizonte ,Independencia,Yugoslavia,YUG,0,3,Switzerland,SUI,0,0,0,3,Home_Team_Win, ,7336,GALEATI Giovanni (ITA),EKLIND Ivan (SWE),DATTILO Generoso (ITA)
1950,28-06-1950,208,Group 1,1188,Brazil,Sao Paulo ,Pacaembu,Brazil,BRA,2,2,Switzerland,SUI,1,2,3,4,DRAW, ,42032,AZON ROMA Ramon (ESP),BUSTAMANTE Sergio (CHI),DE NICOLA Cayetano (PAR)
1950,28-06-1950,208,Group 1,1225,Yugoslavia,Porto Alegre ,Eucaliptos,Yugoslavia,YUG,2,4,Mexico,MEX,0,1,2,5,Home_Team_Win, ,11078,LEAFE Reginald (ENG),DAHLNER Gunnar (SWE),VAN DER MEER Karel (NED)
1950,29-06-1950,208,Group 2,1193,Spain,Rio De Janeiro ,Maracan� - Est�dio Jornalista M�rio Filho,Spain,ESP,2,2,Chile,CHI,0,0,2,2,Home_Team_Win, ,19790,MALCHER Alberto (BRA),MARINO Esteban (URU),ALVAREZ Alfredo (BOL)
1950,29-06-1950,208,Group 3,1228,Sweden,Curitiba ,Durival de Brito,Sweden,SWE,2,2,Paraguay,PAR,1,2,3,4,DRAW, ,7903,MITCHELL Robert (SCO),LEMESIC Leo (YUG),GARCIA Prudencio (USA)
1950,29-06-1950,208,Group 2,1202,USA,Belo Horizonte ,Independencia,USA,USA,1,1,England,ENG,0,0,1,1,Home_Team_Win, ,10151,DATTILO Generoso (ITA),DE LA SALLE Charles (FRA),GALEATI Giovanni (ITA)
1950,01-07-1950,208,Group 1,1191,Brazil,Rio De Janeiro ,Maracan� - Est�dio Jornalista M�rio Filho,Brazil,BRA,1,2,Yugoslavia,YUG,0,0,1,2,Home_Team_Win, ,142429,GRIFFITHS Benjamin (WAL),BERANEK Alois (AUT),DA COSTA VIEIRA Jose (POR)
1950,02-07-1950,208,Group 2,1199,Spain,Rio De Janeiro ,Maracan� - Est�dio Jornalista M�rio Filho,Spain,ESP,0,1,England,ENG,0,0,0,1,Home_Team_Win, ,74462,GALEATI Giovanni (ITA),LUTZ Jean (SUI),DATTILO Generoso (ITA)
1950,02-07-1950,208,Group 3,1218,Italy,Sao Paulo ,Pacaembu,Italy,ITA,1,2,Paraguay,PAR,0,0,1,2,Home_Team_Win, ,25811,ELLIS Arthur (ENG),GARCIA Prudencio (USA),DE LA SALLE Charles (FRA)
1950,02-07-1950,208,Group 4,1185,Uruguay,Belo Horizonte ,Independencia,Uruguay,URU,4,8,Bolivia,BOL,0,0,4,8,Home_Team_Win, ,5284,READER George (ENG),VIANA Mario (BRA),LEMESIC Leo (YUG)
1950,02-07-1950,208,Group 1,1222,Switzerland,Porto Alegre ,Eucaliptos,Switzerland,SUI,2,2,Mexico,MEX,0,1,2,3,Home_Team_Win, ,3580,EKLIND Ivan (SWE),DAHLNER Gunnar (SWE),BUSTAMANTE Sergio (CHI)
1950,02-07-1950,208,Group 2,1194,Chile,Recife ,Ilha do Retiro,Chile,CHI,2,5,USA,USA,0,2,2,7,Home_Team_Win, ,8501,GARDELLI Mario (BRA),HEYEN Mario Ruben (PAR),ALVAREZ Alfredo (BOL)
1950,09-07-1950,209,Group 6,1207,Uruguay,Sao Paulo ,Pacaembu,Uruguay,URU,1,2,Spain,ESP,2,2,3,4,DRAW, ,44802,GRIFFITHS Benjamin (WAL),DATTILO Generoso (ITA),ALVAREZ Alfredo (BOL)
1950,09-07-1950,209,Group 6,1189,Brazil,Rio De Janeiro ,Maracan� - Est�dio Jornalista M�rio Filho,Brazil,BRA,3,7,Sweden,SWE,0,1,3,8,Home_Team_Win, ,138886,ELLIS Arthur (ENG),GARCIA Prudencio (USA),DE LA SALLE Charles (FRA)
1950,13-07-1950,209,Group 6,1186,Brazil,Rio De Janeiro ,Maracan� - Est�dio Jornalista M�rio Filho,Brazil,BRA,3,6,Spain,ESP,0,1,3,7,Home_Team_Win, ,152772,LEAFE Reginald (ENG),MITCHELL George (SCO),DA COSTA VIEIRA Jose (POR)
1950,13-07-1950,209,Group 6,1231,Uruguay,Sao Paulo ,Pacaembu,Uruguay,URU,1,3,Sweden,SWE,2,2,3,5,Home_Team_Win, ,7987,GALEATI Giovanni (ITA),BERANEK Alois (AUT),DE NICOLA Cayetano (PAR)
1950,16-07-1950,209,Group 6,1206,Sweden,Sao Paulo ,Pacaembu,Sweden,SWE,2,3,Spain,ESP,0,1,2,4,Home_Team_Win, ,11227,VAN DER MEER Karel (NED),LUTZ Jean (SUI),GARCIA Prudencio (USA)
1950,16-07-1950,209,Group 6,1190,Uruguay,Rio De Janeiro ,Maracan� - Est�dio Jornalista M�rio Filho,Uruguay,URU,0,2,Brazil,BRA,0,1,0,3,Home_Team_Win, ,173850,READER George (ENG),ELLIS Arthur (ENG),MITCHELL George (SCO)
1954,16-06-1954,211,Group 3,1315,Uruguay,Berne ,Wankdorf Stadium,Uruguay,URU,0,2,Czechoslovakia,TCH,0,0,0,2,Home_Team_Win, ,20500,ELLIS Arthur (ENG),LING William (ENG),SCHICKER Werner (SUI)
1954,16-06-1954,211,Group 3,1236,Austria,Zurich ,Hardturm,Austria,AUT,1,1,Scotland,SCO,0,0,1,1,Home_Team_Win, ,25000,FRANKEN Laurent (BEL),VIANA Mario (BRA),GULDE Josef (SUI)
1954,16-06-1954,211,Group 1,1249,Brazil,Geneva ,Charmilles,Brazil,BRA,4,5,Mexico,MEX,0,0,4,5,Home_Team_Win, ,13470,WYSSLING Paul (SUI),SCHONHOLZER Ernest (SUI),DA COSTA VIEIRA Jose (POR)
1954,16-06-1954,211,Group 1,1276,Yugoslavia,Lausanne ,La Pontaise,Yugoslavia,YUG,1,1,France,FRA,0,0,1,1,Home_Team_Win, ,16000,GRIFFITHS Benjamin (WAL),BAUMBERGER Rene (SUI),ASENSI Manuel (ESP)
1954,17-06-1954,211,Group 2,1283,Germany,Berne ,Wankdorf Stadium,Germany,FRG,1,4,Turkey,TUR,1,1,2,5,Home_Team_Win, ,28000,DA COSTA VIEIRA Jose (POR),ZSOLT Istvan (HUN),MERLOTTI Armand (SUI)
1954,17-06-1954,211,Group 2,1294,Hungary,Zurich ,Hardturm,Hungary,HUN,4,9,Korea Republic,KOR,0,0,4,9,Home_Team_Win, ,13000,VINCENTI Raymond (FRA),VON GUNTER Albert (SUI),STEINER Carl (AUT)
1954,17-06-1954,211,Group 4,1240,England,Basel ,St. Jakob,England,ENG,0,4,Belgium,BEL,0,4,0,8,DRAW, ,14000,SCHMETZER Emil (FRG),BUCHMUELLER Fritz (SUI),RUFFLI Willy (SUI)
1954,17-06-1954,211,Group 4,1300,Switzerland,Lausanne ,La Pontaise,Switzerland,SUI,1,2,Italy,ITA,1,1,2,3,Home_Team_Win, ,43000,VIANA Mario (BRA),ASENSI Manuel (ESP),MARINO Esteban (URU)
1954,19-06-1954,211,Group 3,1313,Uruguay,Basel ,St. Jakob,Uruguay,URU,2,7,Scotland,SCO,0,0,2,7,Home_Team_Win, ,34000,ORLANDINI Vincenzo (ITA),WYSSLING Paul (SUI),GUIDI Denilo (SUI)
1954,19-06-1954,211,Group 3,1238,Austria,Zurich ,Hardturm,Austria,AUT,4,5,Czechoslovakia,TCH,0,0,4,5,Home_Team_Win, ,26000,STEFANOVIC Vasa (YUG),DOERFLINGER Ernst (SUI),GULDE Josef (SUI)
1954,19-06-1954,211,Group 1,1275,France,Geneva ,Charmilles,France,FRA,1,3,Mexico,MEX,0,2,1,5,Home_Team_Win, ,19000,ASENSI Manuel (ESP),FRANKEN Laurent (BEL),BAUMBERGER Rene (SUI)
1954,19-06-1954,211,Group 1,1252,Brazil,Lausanne ,La Pontaise,Brazil,BRA,0,1,Yugoslavia,YUG,0,1,0,2,DRAW, ,24637,FAULTLESS Charlie (SCO),ELLIS Arthur (ENG),VON GUNTER Albert (SUI)
1954,20-06-1954,211,Group 2,1277,Hungary,Basel ,St. Jakob,Hungary,HUN,3,8,Germany,FRG,1,3,4,11,Home_Team_Win, ,56000,LING William (ENG),SCHICKER Werner (SUI),GRIFFITHS Benjamin (WAL)
1954,20-06-1954,211,Group 2,1304,Turkey,Geneva ,Charmilles,Turkey,TUR,4,7,Korea Republic,KOR,0,0,4,7,Home_Team_Win, ,4000,MARINO Esteban (URU),ORLANDINI Vincenzo (ITA),SCHONHOLZER Ernest (SUI)
1954,20-06-1954,211,Group 4,1263,England,Berne ,Wankdorf Stadium,England,ENG,1,2,Switzerland,SUI,0,0,1,2,Home_Team_Win, ,43500,ZSOLT Istvan (HUN),DA COSTA VIEIRA Jose (POR),STEFANOVIC Vasa (YUG)
1954,20-06-1954,211,Group 4,1243,Italy,Lugano ,Comunale di Cornaredo,Italy,ITA,1,4,Belgium,BEL,0,1,1,5,Home_Team_Win, ,24000,STEINER Carl (AUT),VINCENTI Raymond (FRA),SCHMETZER Emil (FRG)
1954,23-06-1954,211,Group 2,1284,Germany,Zurich ,Hardturm,Germany,FRG,3,7,Turkey,TUR,1,2,4,9,Home_Team_Win, ,17000,VINCENTI Raymond (FRA),FAULTLESS Charlie (SCO),DOERFLINGER Ernst (SUI)
1954,23-06-1954,211,Group 4,1301,Switzerland,Basel ,St. Jakob,Switzerland,SUI,1,4,Italy,ITA,0,1,1,5,Home_Team_Win, ,30000,GRIFFITHS Benjamin (WAL),DA COSTA VIEIRA Jose (POR),LING William (ENG)
1954,26-06-1954,212,Quarter-finals,1264,Uruguay,Basel ,St. Jakob,Uruguay,URU,2,4,England,ENG,1,2,3,6,Home_Team_Win, ,28000,STEINER Carl (AUT),STEFANOVIC Vasa (YUG),ORLANDINI Vincenzo (ITA)
1954,26-06-1954,212,Quarter-finals,1237,Austria,Lausanne ,La Pontaise,Austria,AUT,5,7,Switzerland,SUI,4,5,9,12,Home_Team_Win, ,35000,FAULTLESS Charlie (SCO),ASENSI Manuel (ESP),SCHMETZER Emil (FRG)
1954,27-06-1954,212,Quarter-finals,1285,Germany,Geneva ,Charmilles,Germany,FRG,1,2,Yugoslavia,YUG,0,0,1,2,Home_Team_Win, ,17000,ZSOLT Istvan (HUN),FRANKEN Laurent (BEL),BUCHMUELLER Fritz (SUI)
1954,27-06-1954,212,Quarter-finals,1248,Hungary,Berne ,Wankdorf Stadium,Hungary,HUN,2,4,Brazil,BRA,1,2,3,6,Home_Team_Win, ,40000,ELLIS Arthur (ENG),LING William (ENG),WYSSLING Paul (SUI)
1954,30-06-1954,462,Semi-finals,1233,Germany,Basel ,St. Jakob,Germany,FRG,1,6,Austria,AUT,0,1,1,7,Home_Team_Win, ,58000,ORLANDINI Vincenzo (ITA),ELLIS Arthur (ENG),BUCHMUELLER Fritz (SUI)
1954,30-06-1954,462,Semi-finals,1295,Hungary,Lausanne ,La Pontaise,Hungary,HUN,0,4,Uruguay,URU,0,2,0,6,Home_Team_Win,Hungary win after extra time ,45000,GRIFFITHS Benjamin (WAL),FAULTLESS Charlie (SCO),VINCENTI Raymond (FRA)
1954,03-07-1954,3485,Match for third place,1239,Austria,Zurich ,Hardturm,Austria,AUT,1,3,Uruguay,URU,1,1,2,4,Home_Team_Win, ,32000,WYSSLING Paul (SUI),ZSOLT Istvan (HUN),ELLIS Arthur (ENG)
1954,04-07-1954,3484,Final,1278,Germany,Berne ,Wankdorf Stadium,Germany,FRG,2,3,Hungary,HUN,2,2,4,5,Home_Team_Win, ,62500,LING William (ENG),ORLANDINI Vincenzo (ITA),GRIFFITHS Benjamin (WAL)
1958,08-06-1958,220,Group 3,1415,Sweden,Solna ,Rasunda Stadium,Sweden,SWE,1,3,Mexico,MEX,0,0,1,3,Home_Team_Win, ,34107,LATYCHEV Nikolaj (URS),MOWAT Jack (SCO),ERIKSSON Arne (FIN)
1958,08-06-1958,220,Group 4,1372,Soviet Union,Gothenburg ,Nya Ullevi,Soviet Union,URS,1,2,England,ENG,0,2,1,4,DRAW, ,49348,ZSOLT Istvan (HUN),NILSEN Birger (NOR),JORGENSEN Carl Frederik (DEN)
1958,08-06-1958,220,Group 1,1323,Argentina,Malm� ,Malmo Stadion,Argentina,ARG,1,1,Germany,FRG,2,3,3,4,Away_Team_Win, ,31156,LEAFE Reginald (ENG),HELGE Leo (DEN),AHLNER Sten (SWE)
1958,08-06-1958,220,Group 3,1407,Hungary,Sandviken ,Jarnvallen,Hungary,HUN,1,1,Wales,WAL,1,1,2,2,DRAW, ,15343,CODESAL Jose Maria (URU),LEMESIC Leo (YUG),VAN NUFFEL Lucien (BEL)
